"V1","V2"
-122.384870459565,37.7672400071519
-122.384847066653,37.7670126504049
-122.382855298214,37.7671385151575
-122.382800925371,37.766783808002
-122.385860619533,37.7665994775483
-122.385895026602,37.7665233631321
-122.385923681032,37.7664116013759
-122.385933859418,37.7663614654118
-122.385914728916,37.7662845403191
-122.385991973881,37.7661697291421
-122.386291845563,37.7656901865252
-122.38637252784,37.765598035117
-122.386519523467,37.7654116901392
-122.38654196767,37.7652858821537
-122.386470433167,37.7652780158312
-122.386436125521,37.7650586708819
-122.386447147075,37.7649290182003
-122.386483829212,37.7649079880143
-122.386501495902,37.7648145730648
-122.386490756575,37.7646171243698
-122.386447717703,37.7646132701819
-122.386450881958,37.7643996979638
-122.386482359059,37.7643991941815
-122.386481551781,37.7643674060152
-122.386603505994,37.7643222950226
-122.386601891358,37.7642587195916
-122.386600576082,37.764258737039
-122.386599776778,37.7642587327094
-122.386598978335,37.7642587175517
-122.386598179616,37.7642586915837
-122.38659738287,37.7642586538685
-122.386596585872,37.7642586062438
-122.386595790846,37.7642585468719
-122.386594996658,37.7642584757708
-122.386594204487,37.764258394724
-122.386593414311,37.7642583028308
-122.386592626108,37.7642581991902
-122.386591839922,37.764258085604
-122.386591056843,37.7642579602523
-122.386590275759,37.7642578240541
-122.386589498962,37.7642576778739
-122.386588725273,37.7642575199283
-122.386587954736,37.7642573520188
-122.386587188463,37.7642571732265
-122.386586425343,37.7642569844705
-122.386585667599,37.7642567839126
-122.386584914166,37.7642565742735
-122.386584164974,37.7642563528509
-122.386583421227,37.7642561223289
-122.386582681745,37.7642558809242
-122.38658194882,37.7642556295011
-122.386581220159,37.7642553671952
-122.386580499212,37.7642550957537
-122.386579782553,37.7642548143303
-122.386579073586,37.7642545228704
-122.386578371176,37.7642542213922
-122.386577674187,37.7642539099139
-122.386576984913,37.7642535893
-122.386576303354,37.7642532595505
-122.386575628352,37.7642529197826
-122.386574961064,37.7642525708792
-122.38657430149,37.7642522128401
-122.386573650766,37.7642518456474
-122.386573006645,37.764251470238
-122.38657237135,37.764251084774
-122.386571744927,37.7642506910571
-122.386571128511,37.7642502890691
-122.386570518675,37.7642498779636
-122.38656991998,37.7642494585689
-122.386569329046,37.7642490318403
-122.386568748096,37.7642485959397
-122.386568177175,37.764248152669
-122.386567616262,37.7642477011271
-122.386567065378,37.764247242215
-122.386566523389,37.7642467759508
-122.386565992542,37.7642463013974
-122.386565472883,37.7642458203565
-122.386564963253,37.7642453319453
-122.386564464788,37.7642448361457
-122.386563976375,37.7642443338767
-122.386563500285,37.764243825102
-122.386563034247,37.764243309858
-122.386562580532,37.7642427881081
-122.386562138004,37.7642422598708
-122.386561706686,37.7642417260467
-122.386561288825,37.7642411856988
-122.38656088104,37.7642406397823
-122.386560486734,37.7642400882428
-122.386560103662,37.7642395320174
-122.386559732935,37.7642389701872
-122.386559374553,37.7642384027522
-122.386559028538,37.7642378306131
-122.38655869605,37.7642372546526
-122.386558375929,37.7642366739881
-122.386558068176,37.7642360886196
-122.386557773927,37.7642354985289
-122.38655749209,37.764234905536
-122.386557223757,37.7642343078207
-122.386556968971,37.7642337071851
-122.386556726577,37.7642331027463
-122.386556497708,37.7642324944861
-122.386556282411,37.7642318842063
-122.386556080639,37.7642312701052
-122.386555892439,37.7642306539844
-122.386555717786,37.7642300349431
-122.386555556706,37.7642294138821
-122.386555409196,37.7642287908016
-122.38655527637,37.7642281647824
-122.386555156026,37.7642275385634
-122.386555049231,37.7642269094239
-122.386554957164,37.7642262791475
-122.38655487985,37.7642256486349
-122.386554814972,37.7642250161209
-122.386554763711,37.7642243833889
