"V1","V2"
-122.411471999538,37.7950609999687
-122.411363999957,37.7945269996067
-122.410537999893,37.7946309998337
-122.41007300043,37.7946900003164
-122.409722000014,37.794736999695
-122.40954100043,37.7938519998575
-122.409535999701,37.7937769999417
-122.409488000118,37.793555999702
-122.409360999526,37.792971000201
-122.409257999784,37.7924690002034
-122.409171000005,37.7920429998346
-122.408863999469,37.7920800001622
-122.408363999588,37.7921410000121
-122.408089000505,37.7921789998232
-122.407536000341,37.7922489998394
-122.407417000386,37.7916680001164
-122.407340000484,37.7912959996145
-122.407208999854,37.7906580001134
-122.407149000337,37.7903659999637
-122.407499999522,37.790321999943
-122.40786900035,37.7902750003513
-122.407969999705,37.7902630003269
-122.408786000199,37.7901600001577
-122.408722999657,37.7898529999183
-122.408595000096,37.7892260001237
-122.408402000068,37.7882929999725
-122.410056999981,37.7880820003911
-122.411698999595,37.787872000199
-122.412344000483,37.7877899995496
-122.412530999953,37.7877670000349
-122.412736000532,37.7877410000524
-122.413354000185,37.7876640001184
-122.414995000134,37.7874539996769
-122.416639000381,37.7872449999144
-122.416990000369,37.7872010001174
-122.418270999721,37.7870379999886
-122.419928000041,37.7868279999483
-122.421569999558,37.7866189995935
-122.421688999464,37.7866889996673
-122.421765000138,37.787061999825
-122.421842000346,37.7874419995934
-122.421757999803,37.787547999904
-122.421878999912,37.7876280004349
-122.421955000231,37.7880010004436
-122.422031999637,37.7883829998657
-122.421948999645,37.7884899996411
-122.422070000359,37.788569999981
-122.422144999865,37.7889429999275
-122.422218999721,37.7893060000009
-122.422134999855,37.7894119996063
-122.422257000474,37.7894919996901
-122.422408000394,37.7902410001713
-122.422329000257,37.7903700002971
-122.422454999551,37.7904720003574
-122.422598999561,37.7911830004552
-122.422515000385,37.7912890002581
-122.422635999457,37.7913690000874
-122.4227780001,37.7920680003836
-122.422693999938,37.7921749997484
-122.421053000339,37.7923829996571
-122.419402000079,37.7925930003724
-122.418860000448,37.7926629998092
-122.417758999463,37.7928040003612
-122.416443000245,37.7929719995486
-122.416113000212,37.7930140004463
-122.41629200022,37.7938920000073
-122.416472999985,37.7947769997931
-122.416652999932,37.7956700002292
-122.41670399985,37.7959249996111
-122.41674100013,37.7961100003764
-122.416818999929,37.7964990002187
-122.416838999792,37.7965959998416
-122.416930999938,37.7970510003691
-122.416936000052,37.7970750004054
-122.417030000331,37.7975410000711
-122.417218000202,37.7984719996808
-122.415571999574,37.7986800000747
-122.414572999635,37.7988060004087
-122.413931000116,37.7988879998085
-122.412935000153,37.7990139996663
-122.412283000339,37.7990959999499
-122.412096000207,37.7981649998795
-122.412073999945,37.7980570002724
-122.411887999992,37.7971320000536
-122.411883000349,37.7971049996869
-122.411718999814,37.7962909998295
-122.41163000031,37.7958510000123
-122.411541999768,37.795409000347
-122.411471999538,37.7950609999687
