"V1","V2"
-122.446383000065,37.7114359998044
-122.447672000031,37.7107490000331
-122.448377000315,37.7103730003042
-122.44893100021,37.7100739998584
-122.449308999653,37.7099459996011
-122.450095000517,37.709679999637
-122.45049899971,37.7095429996825
-122.45088399964,37.7094130001688
-122.451895000401,37.7090679997777
-122.452665000366,37.7088060002337
-122.454280999793,37.7082560002536
-122.453983000155,37.7082319996162
-122.454341000348,37.7082319997474
-122.454356000254,37.7082319995873
-122.45574700004,37.7082309999049
-122.45718300003,37.7082350003094
-122.457829842174,37.7082420598012
-122.457915876086,37.7082430566496
-122.458035411047,37.7082405837002
-122.458508999874,37.7082309997862
-122.45904999998,37.7082310002816
-122.459894000548,37.7082320002624
-122.461275000418,37.7082320002366
-122.461383000381,37.7082319997032
-122.462053000516,37.7082320001335
-122.462282000526,37.7082319999495
-122.462601000186,37.7082320001967
-122.462739999459,37.7082320000664
-122.462783000489,37.7082319999396
-122.463583000454,37.7083320000809
-122.464043000404,37.7082399996319
-122.464082999525,37.7082320001485
-122.464449999571,37.7082319997205
-122.464482999908,37.7082319999495
-122.464670000382,37.7082110001852
-122.464811620502,37.7082126031537
-122.466962173958,37.7082073078083
-122.466979000029,37.7082099999817
-122.467182999774,37.7082319996237
-122.467882999564,37.7082320002548
-122.468606999606,37.7082320002297
-122.46888299975,37.708232000112
-122.468914999574,37.7082319996026
-122.468938999756,37.7082320003362
-122.468474000099,37.7086850003763
-122.468155999777,37.7089360001235
-122.467718000329,37.7092819997611
-122.4672099997,37.7096039998562
-122.467162000561,37.7096339998147
-122.46679199959,37.7098259995587
-122.466202999692,37.7100680003071
-122.465994000211,37.7101540000035
-122.464938999814,37.7104360000475
-122.464767000402,37.7104819998327
-122.464371999654,37.7105259995676
-122.464175999957,37.7105479995946
-122.463475000267,37.7105559998191
-122.462560999741,37.7105669999849
-122.46234699951,37.7105699996372
-122.461159999833,37.7105840004105
-122.460858000224,37.7105860004085
-122.459002000327,37.710595999684
-122.458307000512,37.710600000344
-122.457311999804,37.7106479998835
-122.456375999914,37.7108249996383
-122.456339000122,37.7108320003501
-122.456050000335,37.7109270002592
-122.455621999805,37.7110680001846
-122.45559600054,37.7110760004292
-122.455028000304,37.7113170001
-122.454504000407,37.7116339996808
-122.453998999697,37.7119600004087
-122.453871000079,37.7120429996217
-122.452950999712,37.7127720001627
-122.452884000265,37.7128290001211
-122.452278000366,37.7133439998084
-122.451766000541,37.7138159999329
-122.451634000227,37.7139370002911
-122.451208000327,37.7142940003841
-122.450960999596,37.7145009998538
-122.45036600019,37.7150159997823
-122.450234999939,37.7151319999043
-122.449748999819,37.7156170003107
-122.449626999433,37.7157389998475
-122.449381000419,37.7160749996288
-122.449315999624,37.7161639995559
-122.449257000152,37.7162439995623
-122.449210999643,37.7163060004155
-122.448956999891,37.7168140001677
-122.448836999896,37.7170550004294
-122.448726999533,37.7174499998436
-122.448686,37.7175959999543
-122.448674000066,37.7176879997499
-122.448666000314,37.7177510002209
-122.448595000374,37.7183100002726
-122.44858199951,37.71841100008
-122.448516999949,37.7189220002851
-122.448433999498,37.7194109998762
-122.44840900045,37.7196560003998
-122.448349000248,37.7202289999079
-122.448221999497,37.7212619999719
-122.448202000224,37.7214080003346
-122.44812199947,37.7219969999922
-122.447990000304,37.7226690002844
-122.447907999877,37.7229160002459
-122.447877999561,37.7230049998911
-122.447600999539,37.7238349999746
-122.447586000225,37.7238800003663
-122.447534000466,37.7240050000653
-122.447237000505,37.7245689998246
-122.447201000175,37.7246380000836
-122.44686400029,37.7252129997279
-122.446391000007,37.7258629998506
-122.446307999627,37.7259780000501
-122.445953000008,37.7263650001357
-122.445723999497,37.7266129996659
-122.445603000245,37.7267340000428
-122.445040999963,37.7272950004008
-122.444688000468,37.7275830002369
-122.444423000293,37.7277990001372
-122.443790999981,37.7282330000609
-122.443663999963,37.7283039997942
-122.443074999989,37.7286340000008
-122.442722000556,37.7287940002062
-122.441969999617,37.7291360003158
-122.441800999936,37.7292019999181
-122.441230000335,37.729423000334
-122.441134999453,37.729460000162
-122.440781000092,37.7296050000103
-122.440255999953,37.7298199998743
-122.440102000322,37.7298780002832
-122.439483000368,37.7301120004307
-122.439558000166,37.730191000279
-122.438540999474,37.7305680000858
-122.438191000359,37.7306980000003
-122.437012000432,37.73111800017
-122.436449999476,37.7313329997898
-122.436132999973,37.7314699997402
-122.435891999518,37.7315770000108
-122.43542500031,37.7317860004232
-122.435061000492,37.7319649997391
-122.434913999739,37.7320379999428
-122.43429899968,37.7323109999371
-122.432534999592,37.7331229999626
-122.432422000156,37.733175999797
-122.430927999698,37.7338669997311
-122.430396000463,37.734121000409
-122.429799000558,37.7344060002018
-122.429599999563,37.734517999576
-122.429390999787,37.7346359995767
-122.428843000512,37.7349319998021
-122.428607000436,37.735059999678
-122.428573000215,37.735081999973
-122.428437000142,37.7349509996965
-122.428353999711,37.7349149996834
-122.42783899954,37.7346939998504
-122.427401000425,37.7345070004265
-122.426114999512,37.7339540000925
-122.426174999737,37.7339380002809
-122.426374999462,37.7337360003864
-122.426391000206,37.7336749998061
-122.427338000157,37.7327209995797
-122.428038000203,37.7320160002035
-122.42820300027,37.7318509999773
-122.42868599962,37.7313650001506
-122.42887300047,37.7311750001421
-122.429304000147,37.7307420001669
-122.429378000354,37.7307199997516
-122.430105000352,37.7299880003495
-122.430110999997,37.72993100043
-122.430180999844,37.7298599995603
-122.430260000345,37.7298320000961
-122.430804999768,37.7292839999622
-122.430809000497,37.729227999767
-122.43087800012,37.7292090003003
-122.431268999508,37.7288069997151
-122.431293999611,37.7287300000345
-122.431800999888,37.7282490004339
-122.432362999585,37.7277169998852
-122.432447000227,37.7276369998874
-122.432808000162,37.7273150002826
-122.432912000047,37.727177999941
-122.433357000004,37.7265880002857
-122.433624000076,37.7262360003267
-122.433981999626,37.7257619999749
-122.434425999909,37.7251749998498
-122.434797999709,37.7246830000661
-122.434870000031,37.7245879996856
-122.435313000187,37.7240050002376
-122.435385000399,37.7239090000499
-122.435976999599,37.7231300002665
-122.436040000242,37.7230439997672
-122.436467999668,37.7224650001857
-122.437149999722,37.7215749997872
-122.437208999798,37.7215500000813
-122.437456999811,37.7212219999244
-122.437460999717,37.721164000428
-122.437532999765,37.7211220004442
-122.438312000266,37.7200930002833
-122.438328999486,37.7200159998064
-122.438388999757,37.7199910001418
-122.438854999579,37.7193739998134
-122.438862999906,37.7193090003271
-122.438921999877,37.7192860004466
-122.439496999535,37.7185249999028
-122.439500000431,37.7184669996089
-122.439557000498,37.7184459997066
-122.440106000173,37.7177190002096
-122.440107000435,37.7176650000506
-122.440186000166,37.7176239996777
-122.440418000313,37.717309999946
-122.440417999573,37.7172449996282
-122.441019999676,37.7164599996513
-122.441554000346,37.7157530002444
-122.441690999877,37.7155730003574
-122.441799000095,37.7154299998369
-122.441895999471,37.7153079999028
-122.442564999837,37.7146609997909
-122.442662000412,37.7145670004036
-122.443346000319,37.7139279998466
-122.44370599944,37.7135919999761
-122.443952000241,37.7133619997013
-122.44457100001,37.7127830003481
-122.444743000522,37.7126219998261
-122.445528000319,37.7118869997147
-122.446090999714,37.7115920001746
-122.446383000065,37.7114359998044
