"V1","V2"
-122.42349300001,37.7956139997618
-122.423347999475,37.7948969999602
-122.423226999539,37.7948169999196
-122.423311000554,37.7947109996965
-122.423169999934,37.7940150002723
-122.423049000492,37.7939350000546
-122.423132999628,37.7938289999597
-122.422993000132,37.793130000015
-122.422870999532,37.7930499997337
-122.422955000191,37.7929439997114
-122.422816000045,37.792255000207
-122.422693999938,37.7921749997484
-122.4227780001,37.7920680003836
-122.422635999457,37.7913690000874
-122.422515000385,37.7912890002581
-122.422598999561,37.7911830004552
-122.422454999551,37.7904720003574
-122.422329000257,37.7903700002971
-122.423975000535,37.7901600004123
-122.425615999528,37.7899520002901
-122.425422999987,37.7889949999819
-122.425331000431,37.7885359997092
-122.425237000189,37.7880699998221
-122.425141000462,37.7875970002955
-122.425047000517,37.7871299998614
-122.426666999643,37.7869249997315
-122.428336000503,37.786712999735
-122.429979000011,37.7865039997827
-122.431552000381,37.7863040002009
-122.432271000478,37.7862119998125
-122.433272000038,37.7860850003256
-122.434917999813,37.7858759999426
-122.436557000391,37.7856679998147
-122.438206000072,37.7854590003731
-122.439872999773,37.7852479998774
-122.441536999577,37.785036000365
-122.443183000148,37.7848270000533
-122.443369999936,37.7857589998336
-122.443560000096,37.7866910002474
-122.443752999787,37.7876469998855
-122.445401999664,37.7874380003124
-122.445589000553,37.7883639999628
-122.445757999704,37.7892480002414
-122.445933999502,37.7901189999224
-122.44611699979,37.7909989995688
-122.446299999897,37.7918789997658
-122.446445999977,37.7928109997419
-122.446523999459,37.7933369996115
-122.446588000269,37.7937650002541
-122.446651999708,37.7941949997684
-122.44672799957,37.7947060000871
-122.445224000035,37.7948980002334
-122.443572999969,37.7951079996765
-122.441901999429,37.795320999862
-122.440233999554,37.79553300038
-122.438591000339,37.7957410000143
-122.436950000462,37.7959489996344
-122.436761000217,37.7950159995779
-122.43511299997,37.7952260003036
-122.433469000111,37.7954350002153
-122.431828000086,37.795644000002
-122.430183000411,37.7958540002576
-122.429574000531,37.7959309996542
-122.428600999571,37.7960539997954
-122.428538000104,37.7960629995993
-122.427915999599,37.7961420000194
-122.427511000538,37.7961930002675
-122.426893000251,37.7962720001622
-122.425249999669,37.7964809999536
-122.424479999835,37.7965780002079
-122.42360100042,37.7966910000989
-122.423688999576,37.7965800002982
-122.423539000089,37.7958379997397
-122.423413000187,37.795737000222
-122.42349300001,37.7956139997618
