"V1","V2"
-122.404656999607,37.7329490004434
-122.403962000533,37.7316100003677
-122.403400000292,37.7306580002914
-122.403021999714,37.7299019999239
-122.402752000517,37.7293569999738
-122.402209000473,37.7281019998005
-122.402104999556,37.7277899999635
-122.40187500032,37.7269649997833
-122.401821999615,37.7267750001777
-122.40147099997,37.7255160001875
-122.401183000549,37.7245879995704
-122.400784999867,37.7236160001288
-122.40038200055,37.7226330003781
-122.399925000112,37.7215170000621
-122.399922000089,37.721460000217
-122.399737999683,37.7210059996614
-122.399680999529,37.720864000447
-122.399464000287,37.7203300002505
-122.399377000544,37.7200050003845
-122.399386999987,37.7198819999245
-122.399124999574,37.7197300000846
-122.399089000382,37.7195719996775
-122.39896699994,37.7190299998265
-122.398898000126,37.7188080002592
-122.398863000327,37.7186829999261
-122.398882000114,37.718648000213
-122.399099999733,37.7182489999145
-122.399187999982,37.7180879999594
-122.399218999641,37.7179060003504
-122.399282999995,37.7175290002349
-122.399402000352,37.7170659999727
-122.399420000129,37.7169949998348
-122.399461999987,37.7168339996534
-122.399568000208,37.7164469997625
-122.399615000036,37.7162779998298
-122.399740000217,37.7161830002849
-122.399828000052,37.7166500003209
-122.400012000365,37.7174109995489
-122.400041999526,37.7175379998525
-122.40013100047,37.7179060004347
-122.400275999789,37.718506000427
-122.400435000447,37.7191619997779
-122.401122000296,37.7189800001753
-122.402102999949,37.718721000326
-122.403071000051,37.7184649996002
-122.403554999974,37.7183370002681
-122.403853999976,37.7188299999664
-122.404051000466,37.7189279997094
-122.404530000322,37.7191740000103
-122.40479199994,37.7193089999518
-122.405318999539,37.7195790000633
-122.405563999541,37.7196599998341
-122.405796999576,37.7197369998557
-122.406100000242,37.7198369997041
-122.406431000023,37.7197540002005
-122.406665000141,37.7192149998608
-122.406998000313,37.7199909997513
-122.407098000096,37.7200879998947
-122.407955999732,37.7198640002934
-122.407977000132,37.7197360000452
-122.408088999968,37.7198300003925
-122.409022000535,37.7195869995856
-122.410002000534,37.7193319999734
-122.410990000442,37.7190740000208
-122.411476000571,37.7202520004371
-122.41197299973,37.7214579998265
-122.412467999992,37.72265800041
-122.412969000188,37.7238579997438
-122.413959000186,37.7235989998304
-122.414936000197,37.7233430001964
-122.415923000329,37.723085000215
-122.415557999996,37.7222260001367
-122.416631999432,37.7221569998603
-122.416917000538,37.7228249997832
-122.417781000358,37.7225970000174
-122.417913999647,37.7226270003704
-122.418391999779,37.7237679996576
-122.419375000362,37.7234979999418
-122.419874999996,37.7247100003835
-122.418887999644,37.7249660001159
-122.417906000122,37.7252209998074
-122.418404000463,37.7264249995769
-122.417410000112,37.7266849999897
-122.416426000164,37.726942999729
-122.415452000006,37.7271979996014
-122.414459999663,37.7274569995607
-122.414956000219,37.7286580000636
-122.415192999744,37.7292229998365
-122.416173999466,37.728919000106
-122.416637000253,37.7288090003817
-122.4168640002,37.7287960002418
-122.417206000219,37.7288399998212
-122.418381000074,37.7290390004234
-122.418744000242,37.7290890000352
-122.419199999903,37.7290819997057
-122.41948600024,37.729046000236
-122.419535999502,37.7291290003664
-122.419373000474,37.7304300002235
-122.419282000551,37.731164000345
-122.419269999774,37.7313300003325
-122.419356000351,37.7314390001549
-122.419514000543,37.7314900002072
-122.41985000018,37.7314759998809
-122.420184999771,37.7314629999313
-122.420944999774,37.7313089996807
-122.421752999815,37.7310850001883
-122.421731000412,37.7313519998162
-122.421725999445,37.7314379996231
-122.421715000561,37.7316080003556
-122.421702999462,37.7318069999043
-122.42127899959,37.7318689996326
-122.421134000266,37.7318909999769
-122.420358000453,37.7320060003034
-122.419464000034,37.7320599999466
-122.418460999777,37.7320599999999
-122.417391999757,37.7320500004143
-122.416657000548,37.7320129998854
-122.415938999471,37.7320719996435
-122.415458999667,37.7321640002897
-122.415114999815,37.7322299996813
-122.414388000351,37.7324169998999
-122.413784000213,37.7326720001567
-122.413437000168,37.7328370002633
-122.412084999737,37.7334570000001
-122.411472999777,37.7337860001176
-122.409950000297,37.7347150001521
-122.409797999788,37.7348279998006
-122.409504999728,37.735043999581
-122.409140999843,37.7353750003703
-122.409085999454,37.7354490004398
-122.408992999687,37.7355750001991
-122.408923000106,37.7356500002308
-122.408835999778,37.7357449997751
-122.4088100004,37.7357730001585
-122.408779000144,37.7358169998231
-122.408655000124,37.7359980001521
-122.408582000431,37.7361250003596
-122.408487999516,37.736291000374
-122.408468000059,37.7363419999834
-122.408357999821,37.7366170003626
-122.408336999625,37.7366779998793
-122.408245000005,37.7370629999987
-122.408210999634,37.7373999998563
-122.408215999997,37.737581999742
-122.408216999593,37.7376119996161
-122.408125000215,37.7376569995717
-122.407987000297,37.7377059995699
-122.407850999773,37.7377550003739
-122.407788999719,37.7377770000076
-122.407685000352,37.7378059998731
-122.407657999974,37.7378129997132
-122.407554000414,37.737837000393
-122.407103000471,37.7379660000394
-122.406910999895,37.7379660001342
-122.406946999849,37.7378289997432
-122.406771999745,37.736423999928
-122.406704000129,37.7363089996936
-122.406619000423,37.7358969996265
-122.406455000026,37.7355110000906
-122.406382000012,37.735418000078
-122.4062950005,37.7353070002357
-122.406177999985,37.7351579999696
-122.405495000212,37.7342869996582
-122.405096000083,37.7337160001233
-122.40506000013,37.7336519998348
-122.404656999607,37.7329490004434
