"V1","V2"
-122.424687000192,37.7853350004031
-122.424899000162,37.7854410003177
-122.426483000027,37.785241999791
-122.427893999474,37.7850639996909
-122.427988999454,37.7849540000517
-122.428101999945,37.7850270000639
-122.4290630001,37.7849099998355
-122.429519000414,37.7848549997101
-122.431053000478,37.7846680001286
-122.431204999443,37.7845679996091
-122.431398999955,37.7846069996533
-122.432884999534,37.7844199999522
-122.432914000189,37.7843549999686
-122.432970000014,37.7844099997728
-122.433737000174,37.7843140001869
-122.434465000478,37.7842219997289
-122.434562000402,37.7841520002351
-122.434658999541,37.7841939996433
-122.4377519998,37.7838019998589
-122.437847999469,37.7837180000727
-122.43801700025,37.7837730002701
-122.438267999886,37.7837159995511
-122.438551000344,37.7835969999282
-122.438937000258,37.7834500000477
-122.439351999665,37.7833949996373
-122.43947999949,37.7833080000475
-122.43963299992,37.7833599996328
-122.441158000102,37.7831639998736
-122.442702000372,37.7829720002431
-122.442793000466,37.7828850001207
-122.442989000039,37.7838969997148
-122.443183000148,37.7848270000533
-122.441536999577,37.785036000365
-122.439872999773,37.7852479998773
-122.438206000072,37.7854590003731
-122.436557000391,37.7856679998148
-122.434917999813,37.7858759999426
-122.433272000038,37.7860850003256
-122.432271000478,37.7862119998124
-122.431552000381,37.7863040002009
-122.429979000011,37.7865039997827
-122.428336000503,37.786712999735
-122.426666999643,37.7869249997315
-122.425047000517,37.7871299998614
-122.424858000364,37.786195999717
-122.424687000192,37.7853350004031
