"V1","V2"
-122.426555000557,37.769484999847
-122.426948000565,37.7691750002264
-122.426858000504,37.7690419995466
-122.426712999917,37.768981999894
-122.426618000521,37.7679900002148
-122.426693000305,37.7678690004224
-122.426595999444,37.7677580001005
-122.426534999961,37.7671279998617
-122.426616000421,37.7670700000282
-122.426524000064,37.7670130001286
-122.426460999692,37.7663610003655
-122.426538000308,37.7662680003646
-122.426443999573,37.7661849995622
-122.426410000421,37.7658350004292
-122.426491000068,37.765773999597
-122.426398000068,37.7657110003078
-122.426309000298,37.7647919998716
-122.426382000359,37.7646459996492
-122.426281999879,37.7645059999734
-122.426240000218,37.7640600000882
-122.426317000464,37.7639700003287
-122.426226000365,37.7639160002697
-122.426152999601,37.7631499995961
-122.426227999431,37.7630309997376
-122.426131000239,37.7629119997931
-122.426104000282,37.7626309997472
-122.426064999762,37.7622219998588
-122.426146000488,37.7621599996943
-122.426053999959,37.7621020000336
-122.426001999984,37.7615490000848
-122.426077000114,37.7614270000979
-122.42597899961,37.7613149999562
-122.42584599949,37.7599490001002
-122.425919999911,37.7598300004351
-122.425821999822,37.7597100000247
-122.425769000332,37.7591539997449
-122.425843000049,37.7590289997824
-122.425745999537,37.7589120002664
-122.425692000173,37.7583490002247
-122.425766999852,37.7582270003305
-122.425683000318,37.7581449999471
-122.425627000284,37.757517999834
-122.425689000256,37.7574300000446
-122.425604999642,37.7573470001738
-122.425549999765,37.7567199998395
-122.425612000476,37.7566309997014
-122.426786999993,37.7565610003719
-122.427892000517,37.7564939998888
-122.430115000228,37.7563600000009
-122.431769999865,37.7562599999699
-122.432330999518,37.7562270001899
-122.434545999929,37.7560929998577
-122.434671000165,37.7561090003662
-122.435641999855,37.7560410002922
-122.436743999531,37.7559659999311
-122.437802999494,37.7558930003222
-122.437769000293,37.7555409996218
-122.438864000182,37.7554339999702
-122.438838999903,37.7555249996125
-122.43897700008,37.7570220003234
-122.439002999502,37.7570899998137
-122.439032999596,37.7574150004092
-122.439073999729,37.7578550000247
-122.4391140004,37.7584629996607
-122.43916699947,37.7590279997693
-122.440095999651,37.7589789999313
-122.440381000449,37.7590320000251
-122.440591000358,37.7590419995887
-122.440797999693,37.7590249997517
-122.44103399986,37.7590100003045
-122.442175000253,37.7589390002068
-122.442163999834,37.7587539996986
-122.442208999954,37.7585140001908
-122.442222999679,37.7583230000989
-122.442237999507,37.758103999595
-122.442257999759,37.7577340003153
-122.442281000565,37.7576300002682
-122.442370999991,37.7575840001613
-122.442286999713,37.756854000159
-122.442244000086,37.7567549999935
-122.442219999542,37.7566389996397
-122.442273000337,37.7565749999087
-122.442378999572,37.756512000343
-122.442981000415,37.7561600001932
-122.44333399981,37.7564239996079
-122.443275999672,37.7562339999096
-122.44338300047,37.7563370002643
-122.443932999859,37.7567070003282
-122.444696000421,37.7572239997674
-122.444811999856,37.7572530003884
-122.444964000389,37.7572730001564
-122.444978999463,37.7572039999628
-122.445105999641,37.7569610002106
-122.44482000055,37.756808000184
-122.444407000082,37.756567999718
-122.444354999649,37.7565029996894
-122.444357000111,37.7564560002375
-122.444374999683,37.7564220001648
-122.44438499987,37.7564020001166
-122.444485000168,37.7563540002525
-122.444500999773,37.7563740003246
-122.444545000491,37.7564300001664
-122.444763000069,37.7565580000157
-122.445026000118,37.7566119998202
-122.445282999993,37.7565729997008
-122.445645999979,37.7564490002419
-122.445848999501,37.7564249999242
-122.445945999632,37.7564130000276
-122.446949999879,37.7565499998882
-122.44703299983,37.7567559998466
-122.447118999479,37.756874999937
-122.447164999916,37.7569160000424
-122.447306999745,37.7570420001576
-122.447547000085,37.7571900000416
-122.44770699946,37.7573450001971
-122.447819000526,37.7574900003381
-122.447915000569,37.7575890004161
-122.447767999927,37.7576620003884
-122.447487999864,37.7577990003861
-122.447303000545,37.7578910000317
-122.447035999448,37.758173999866
-122.446771999637,37.7584539997629
-122.446395000426,37.7588560003378
-122.446453999429,37.759046999568
-122.446412999483,37.7598550004494
-122.446399000372,37.7600130000929
-122.446343000195,37.7604110001094
-122.446394000355,37.7609069995941
-122.446433999829,37.7610070004461
-122.446409999823,37.7610939999935
-122.446530000183,37.7613959995713
-122.446782999922,37.7617809996154
-122.446383999957,37.7618160004046
-122.44640100018,37.7620700002235
-122.446392000426,37.7622319997875
-122.446287000094,37.7623099998279
-122.446247000055,37.7622469996291
-122.446167999937,37.7622189998737
-122.44593100039,37.7622330003463
-122.44582600016,37.7622640002041
-122.44569199977,37.7623480002625
-122.444663999895,37.7633270001362
-122.44441200048,37.7639869999491
-122.444301000018,37.7643070000334
-122.444203000408,37.7643710001707
-122.444129000148,37.7644269998516
-122.444072000089,37.7645039996902
-122.44403699958,37.7645979996348
-122.443996999628,37.7646959996413
-122.443991999895,37.7648079996789
-122.444045000523,37.7649519999671
-122.444013000095,37.7650249996633
-122.443538000108,37.7653229998327
-122.443346999482,37.7653330001593
-122.443511000236,37.765339999603
-122.442574999587,37.7659279998853
