"V1","V2"
-122.431997999573,37.771430999654
-122.431903999605,37.7709640002635
-122.431810999474,37.7705010002318
-122.431716999469,37.7700350001084
-122.431569999601,37.7693070003537
-122.432464000461,37.7692500000499
-122.433571999695,37.7691780003788
-122.434893000161,37.7691140000059
-122.435794000465,37.7690580004211
-122.43658799949,37.7690009995735
-122.437106000144,37.7689630002042
-122.437230999664,37.7690600001532
-122.437556000432,37.769043000279
-122.43833800004,37.769007000382
-122.438819999542,37.7684009998967
-122.439300999966,37.7681660000679
-122.440136999543,37.7677570001678
-122.440604000566,37.7669550001939
-122.441938000202,37.7659529996399
-122.442009000044,37.7659070003401
-122.442167000017,37.7658880002119
-122.442360999523,37.7658849999726
-122.442574999587,37.7659279998853
-122.443511000236,37.765339999603
-122.443346999482,37.7653330001593
-122.443538000108,37.7653229998327
-122.444013000095,37.7650249996633
-122.444045000523,37.7649519999671
-122.443991999895,37.7648079996789
-122.443996999628,37.7646959996413
-122.44403699958,37.7645979996348
-122.444072000089,37.7645039996902
-122.444129000148,37.7644269998516
-122.444203000408,37.7643710001707
-122.444301000018,37.7643070000334
-122.44441200048,37.7639869999491
-122.444663999895,37.7633270001362
-122.44569199977,37.7623480002625
-122.44582600016,37.7622640002041
-122.44593100039,37.7622330003463
-122.446167999937,37.7622189998737
-122.446247000055,37.7622469996291
-122.446287000094,37.7623099998279
-122.446392000426,37.7622319997875
-122.44640100018,37.7620700002235
-122.446383999957,37.7618160004046
-122.446782999922,37.7617809996154
-122.447780000254,37.76172600039
-122.449120000008,37.7616480003619
-122.450579999607,37.761561000265
-122.451957999682,37.7614779995817
-122.452096999904,37.7621669999389
-122.452233000117,37.7628430000334
-122.452399999903,37.7636690001459
-122.452569000464,37.7645089998038
-122.452757999728,37.7654430000123
-122.452946999795,37.7663739996516
-122.452996000493,37.7664759995638
-122.45305000019,37.7667420000177
-122.453165000107,37.767307000356
-122.453351999784,37.7682460000834
-122.453537000029,37.7691650001442
-122.45372600046,37.7700979998608
-122.453902000259,37.7710540003595
-122.45378200009,37.7710219996689
-122.452241999674,37.7712299996614
-122.451870999623,37.771299000143
-122.450599999627,37.7714599997763
-122.448957999847,37.7716689999571
-122.447311999531,37.7718779999366
-122.44571700027,37.7720800003472
-122.444023999977,37.7722950002169
-122.442377999827,37.7725040002217
-122.440734999714,37.7727129997932
-122.439089000432,37.7729220004087
-122.437422999725,37.7731330000079
-122.435750999873,37.7733460003227
-122.434108999673,37.7735490001166
-122.43246699971,37.7737570002845
-122.43228000012,37.7728289997927
-122.432091999727,37.7718970003955
-122.431997999573,37.771430999654
