"V1","V2"
-122.381577742414,37.7530704309124
-122.381569492516,37.7530609592983
-122.381592396267,37.7530942449293
-122.381556143262,37.7530459013668
-122.381551374723,37.7530412767701
-122.381546506872,37.7530367195474
-122.381541538597,37.7530322306175
-122.381536473347,37.753027811728
-122.381531311122,37.7530234628787
-122.381526054238,37.7530191858351
-122.381520703897,37.7530149832815
-122.381515262368,37.7530108551819
-122.381509731967,37.7530068033016
-122.381504111581,37.7530028285595
-122.381498405771,37.7529989317842
-122.381492614607,37.752995115678
-122.381486740333,37.7529913793039
-122.381480785289,37.7529877253283
-122.381474750631,37.7529841546337
-122.381468638652,37.752980668085
-122.381462450508,37.7529772665646
-122.381456188492,37.7529739509375
-122.381449854941,37.7529707238696
-122.381443450944,37.7529675835414
-122.381436979997,37.7529645335017
-122.381430442076,37.7529615728499
-122.381423839497,37.7529587033512
-122.381417175685,37.7529559258523
-122.381410451821,37.7529532421366
-122.381403670128,37.7529506503663
-122.381396832967,37.7529481541085
-122.381389940316,37.7529457524624
-122.381382996757,37.7529434471572
-122.381376004561,37.7529412381566
-122.381368963749,37.7529391263616
-122.381361877726,37.7529371117177
-122.38135474883,37.7529351968913
-122.381347579283,37.7529333800444
-122.381340370289,37.7529316638615
-122.381333124071,37.7529300465047
-122.381325844101,37.752928530622
-122.381318531515,37.7529271161956
-122.381311189716,37.7529258031709
-122.381303819837,37.7529245915299
-122.381296424172,37.7529234821371
-122.381289006147,37.7529224758392
-122.381281565761,37.752921572636
-122.381274107554,37.7529207724552
-122.381266632659,37.7529200752787
-122.381259143369,37.752919481971
-122.38125164311,37.7529189933786
-122.381244132971,37.7529186076817
-122.381236614132,37.7529183266641
-122.381229091132,37.7529181502532
-122.381221566239,37.7529180784126
-122.381214040543,37.7529181093228
-122.381206515247,37.752918245668
-122.381198995977,37.7529184855561
-122.381191481646,37.7529188308069
-122.381183976722,37.7529192786452
-122.381176483543,37.7529198317377
-122.381169002041,37.7529204873815
-122.3811615368,37.7529212473061
-122.381154090067,37.7529221105742
-122.381146662952,37.7529230762672
-122.381139257748,37.7529241452493
-122.381131877835,37.7529253165657
-122.381124524349,37.752926590198
-122.38111720067,37.7529279651913
-122.381109907933,37.7529294415272
-122.381095578887,37.7529326595676
-122.381084442534,37.7529352426597
-122.381073251178,37.7529376707188
-122.381062008201,37.7529399427897
-122.381050717027,37.7529420597188
-122.381039380994,37.7529440187493
-122.381028003551,37.7529458216285
-122.381016588032,37.7529474655997
-122.381005137865,37.7529489515092
-122.380993657588,37.7529502792847
-122.380982149424,37.7529514470881
-122.380970617912,37.7529524548472
-122.380959064187,37.7529533025437
-122.380947495079,37.7529539909697
-122.380935912812,37.7529545182876
-122.380924320812,37.7529548853436
-122.380912721326,37.7529550912008
-122.380901120049,37.7529551366695
-122.380889519252,37.7529550217135
-122.380877923448,37.7529547453594
-122.380866333797,37.7529543084901
-122.380854757128,37.7529537118977
-122.38084319453,37.7529529537624
-122.380831650588,37.7529520358135
-122.380820128727,37.7529509588976
-122.380808631195,37.7529497220775
-122.380797164822,37.7529483261456
-122.380785729608,37.7529467711017
-122.380774330115,37.7529450577744
-122.380762969767,37.7529431870101
-122.380751653128,37.7529411596374
-122.380740382444,37.7529389747191
-122.380729161186,37.7529366349035
