"V1","V2"
-122.419167999851,37.7752779999068
-122.419256000418,37.7751470001396
-122.419355000067,37.7752339996101
-122.419396999521,37.7754220000414
-122.419492000134,37.7758939996139
-122.419564999576,37.7762619999985
-122.419505999732,37.7763689996839
-122.419603000471,37.776457000314
-122.419749999444,37.7771920004356
-122.419693999796,37.77730000035
-122.419788000143,37.7773869997769
-122.419857000548,37.7777320002076
-122.419933999596,37.7781199998614
-122.419882999594,37.7782510003847
-122.419967999637,37.7783120001439
-122.42031100037,37.77991699976
-122.4202469996,37.7800749999148
-122.420335999686,37.7801900000648
-122.420424999968,37.7805830002415
-122.420499000492,37.7809090004097
-122.420440000114,37.7810310002922
-122.420552000329,37.7811259998319
-122.420623000377,37.7814940004149
-122.420692999871,37.7818520002217
-122.420638000454,37.7819609998355
-122.42073799974,37.7820529999014
-122.420809999565,37.7824169997745
-122.420882000218,37.7827759996294
-122.420816999946,37.7828939995694
-122.420901000197,37.782977000165
-122.420977000533,37.7833519998572
-122.42104999965,37.7837119998807
-122.421008000409,37.7838239997271
-122.421098000056,37.7839149998652
-122.421170999471,37.7842829998869
-122.421242999735,37.7846349997195
-122.421193000032,37.7847529995996
-122.421276999912,37.7848570000838
-122.421360000061,37.7852139998652
-122.421442000438,37.7855670000529
-122.421392999475,37.785686000288
-122.421297999643,37.7857940000307
-122.421372999515,37.7861660001914
-122.421446999853,37.7865279995667
-122.421569999558,37.7866189995935
-122.419928000041,37.7868279999483
-122.418270999721,37.7870379999886
-122.416990000369,37.7872010001174
-122.416639000381,37.7872449999144
-122.414995000134,37.7874539996769
-122.413354000185,37.7876640001184
-122.412736000532,37.7877410000524
-122.412530999953,37.7877670000349
-122.412344000483,37.7877899995496
-122.411698999595,37.787872000199
-122.410056999981,37.7880820003911
-122.408402000068,37.7882929999725
-122.408226999679,37.7873589997618
-122.40803599977,37.7864099996835
-122.407853000561,37.7854920003605
-122.407697999947,37.7846990001636
-122.407337000553,37.7845600004231
-122.407423999546,37.7845519996973
-122.408041999982,37.7840659997119
-122.408066999751,37.7839909998731
-122.408160000104,37.7839729998328
-122.408687999761,37.7835559997247
-122.408930999448,37.783364000224
-122.408952000333,37.7832879996814
-122.409053000151,37.7832680002765
-122.409184000487,37.7831640003825
-122.41005200021,37.782478999995
-122.410271000247,37.7823060000761
-122.410292000212,37.7822309996163
-122.410390999774,37.7822109999
-122.411457000262,37.7813689995549
-122.411700000554,37.781177000339
-122.411984999635,37.7809520001149
-122.412491999953,37.7805519995948
-122.412511999546,37.7804790002764
-122.412609000059,37.7804590004317
-122.413364999549,37.7798619997019
-122.41472099965,37.7787910001886
-122.414740999634,37.7787189998679
-122.414835000182,37.7787009997971
-122.416009000001,37.7777730003784
-122.416260999645,37.7775719995574
-122.416291999748,37.7774940000698
-122.416392000179,37.7774689996801
-122.416878000086,37.7770850000224
-122.417470999776,37.7766179997396
-122.417500999894,37.7765410002872
-122.417628999919,37.7764939998033
-122.418704000414,37.7756449996515
-122.419167999851,37.7752779999068
